MTAT.03.291,Sissejuhatus arvutuslikku neuroteadusesse,6
MTAT.03.298,Koolirobootika I,3
SHHI.02.001,Õpetaja kõnehääle arendamine ja häälehoid,3
USUS.08.016,Araabia ajalugu ja kultuurilugu,6
OIEO.04.141,Õigusteadusliku uurimistöö alused ja akadeemiline väljendusoskus,3
HVEE.04.006,Sissejuhatus R-i ja andmestruktuuridesse,3
SOZU.01.129,Ajakirjandusteooria,6
HVLC.00.002,Läänemere piirkonna kultuuriruum (100% e-õpe),3
SHHI.02.050,Lisaeriala põhipraktika,3
HVHV.00.002,Sissejuhatus digihumanitaariasse,3
HVAJ.02.003,Ajaloo andmebaasid,3
LTAT.06.005,Hajusandmetöötlus pilves,6
LOOM.01.113,Eriala teadustöö metoodika taime- ja seeneteaduses,4
SVSV.00.005,Magistrieksam,15
FLGR.03.295,Prantsuse teater,3
MVBS.02.004,Farmakoloogia I ja II,3
SHPH.00.039,Kognitiivne psühholoogia,6
LOFY.01.130,Praktika II,2
OIAO.06.062,Informatsiooni infrastruktuur ja arhitektuur,3
HVKU.04.011,Aktuaalsed teemad ja käsitlused,3
HVAJ.01.005,Muumia-uuringud: sissejuhatus,2
HVLC.07.005,Tõlkimise roll ajakirjanduses,3
SVHI.01.053,Vaatluspraktika,3
MVCM.07.001,Mida peaksin teadma oma naha kohta,1
P2VK.02.662,Eesti pärimusmuusika II,3
LTKT.06.018,Kultuuriväärtuste analüüsimeetodid,3
HVVK.12.024,Rahvatants 2018/2019,3
SVNC.00.083,Eesti keele grammatika,4
LOKT.10.007,Üldine neurokeemia,3
ARMB.01.004,Meditsiiniline mikrobioloogia,6
SVMJ.05.001,Majanduse põhialused,3
SHRG.03.022,Sotsiaalteaduslik metodoloogia,6
ARSK.03.012,Laboratoorne meditsiin,1
LOKT.01.023,Keemia didaktika praktikum,2
LTAT.06.004,Võrgutehnoloogia I,6
LTAT.05.004,Veebirakenduste loomine,6
HVEE.01.005,Uurimistöö kirjutamise alused,3
P2PC.00.637,Eesti keel välisüliõpilastele,3
HVKU.03.018,"Kultuurisündmus, publik ja retseptsioon",6
HTHT.02.001,Erialane inglise keel (B 1 keeletase),6
HVEE.04.002,Keel kasutuses,3
LOOM.01.035,Süstemaatiline mükoloogia,3
HVKU.05.004,Eesti kirjandus ja kultuur,3
P2EC.00.230,Arenguseminar,15
FLEE.00.052,Keeleteaduslik magistriseminar,12
HVAJ.06.007,Nüüdisaja rahvusvahelised suhted (alates u. 1990),3
HVLC.05.019,"Vene keel eelkesktasemele II, tase A2.2 > B1.1",6
P2PC.02.226,Reisi- ja sündmuskorraldus,6
HVLC.08.010,"Jaapani keel algtasemele III, tase A1.2 > A2.1",6
P2PC.02.228,Turismitoodete disain ja arendus,6
HVLC.08.008,"Jaapani keel algtasemele I, tase 0 > A1.1",6
SHRG.00.038,Rahvusvaheline poliitika,8
HVLC.03.005,"Prantsuse keele algkursus I, tase 0 > A1.1",6
HVLC.03.006,"Prantsuse keele algkursus I (inglise keele baasil), tase 0 > A1.1",6
P2NC.01.071,Asjaajamine,3
LTOM.05.001,Praktilised tööd ja IKT rakendamine loodusteaduste õpetamisel,4
HVKU.03.005,Kultuuriturundus,3
P2VK.02.650,Muusikatehnoloogia alused,6
P2NC.00.655,Aritmeetika ja arvuteooria,6
LOTI.05.023,Robootika praktikum,6
LTAT.05.005,Tarkvaraprojekt,6
OIAO.06.067,Akadeemiline enesejuhtimine õigusteaduse üliõpilastele,3
P2NC.00.489,Inglise kirjanduse ajalugu 18. - 20. saj.,6
FLSE.00.216,Semiootika alused,3
ARSK.01.032,Nefroloogia,1.5
ARSK.01.030,Endokrinoloogia,2.25
SOPH.00.311,Arenguteooriad,3
LOKT.04.016,Ökotoksikoloogia,3
LOOM.02.245,IDRISI algkursus,2
P2VK.01.273,Materjaliõpetus,2
LTFY.01.012,Loodusteadusliku meetodi seminar,6
USUS.01.067,Religioon ja rahvuslus,3
LOOM.00.031,Geoloogia ja keskkonnatehnoloogia rakendused,4
P2EC.00.224,Poliitikakujundamine ja otsustusprotsessid Euroopa Liidus,3
HVVK.14.028,Õlimaal,2
SOCC.00.014,Magistritöö,30
P2VK.05.136,Popkultuuri teooriad,3
USUS.03.106,Usundiõpetuse pidev praktika,3
ARAI.01.047,"Anestesioloogia, intensiivravi ja erakorraline meditsiin",7
MJRI.03.091,Majanduspoliitika,6
P2VK.01.130,Rahvarõivaste õmblemise tehnoloogia,3
LOLH.00.005,Probleemidepõhine õpe ja interdistsiplinaarsus,3
LOLH.00.006,Õpetamine koolivälises keskkonnas,3
SVUH.00.046,Mitmekesisus ühiskonnas,6
LOLH.00.004,Õppimise ja õpetamise alused loodus- ja reaalainetes,3
LTAT.02.002,Sissejuhatus andmeteadusesse,6
SVPH.00.003,Kaasaegsed suundumused psühholoogias I,3
HVEE.01.004,Akadeemiline eesti keel,3
OIEO.01.033,Ladina juriidiline terminoloogia,3
SHHI.01.068,Pedagoogiline praktikum I,2
USUS.02.056,Teoloogia ja soolisus,6
LTKT.01.001,Uurimismeetodid materjaliteaduses,6
LOKT.07.015,Keemia alused,6
LOMR.02.006,Populatsioonigeneetika,3
LOFY.01.099,Teadus aimeloengutes,6
MTMS.02.015,Riskiteooria,3
P2NC.00.908,Praktiline inglise keel I,3
P2NC.00.596,Gümnaasiumiastmel nõutava keeleoskuse arendamine,3
FLEE.04.189,Eesti keele lauseõpetuse küsimusi,2
FLAJ.06.142,Üleilmastumise ja globaalprobleemide ajalooline kujunemine,6
AR00.00.088,Sõja- ja katastroofimeditsiin,3
ARMP.01.034,Bioloogia,8
LOOM.03.004,Sedimentoloogia,5
KKSP.03.047,Liigutustegevuse tunnetuslikud ja käitumuslikud alused,6
FLEE.02.155,Eesti keele ja kirjanduse didaktika alused,2
FLEE.04.126,Eesti keel edasijõudnutele I (C1.1),6
FLKU.05.163,Lavalise liikumise ja lavakõne alused I,3
LOKT.01.068,Füüsikalised uurimismeetodid keemias,3
LOOM.02.236,Inimgeograafia alused,5
LOOM.02.013,Geograafiline andmetöötlus,3
MTMS.02.051,Elukindlustusmatemaatika I,3
MTMS.02.052,Elukindlustusmatemaatika II,3
MTMS.02.053,Kahjukindlustusmatemaatika,6
HVLC.05.017,"Vene keel algtasemele II, tase A1.2 > A2.1",6
P2PC.02.225,Turismi- ja hotellimajanduse alused,6
HVLC.05.018,"Vene keel eelkeskastmele I, tase A2.1 > A2.2",6
HVLC.02.006,Ladina keel teoloogia bakalaureuseõppele,6
FLGR.01.162,Inglise kirjandus barokist romantismini,3
FLEE.04.220,Eesti keele võõrkeelena grammatika erikursus,3
FLFL.00.014,Pedagoogiline praktikum II,2
FLEE.06.003,Soome keel,6
FLAJ.07.025,Sissejuhatus ajalooteadusesse,3
USUS.06.080,Võrdleva usuteaduse seminar,3
OIAO.06.029,Õiguse psühholoogia,3
MJRI.09.027,Sissejuhatus majandusteooriasse,6
ARKA.01.072,Kardioloogia,6
FLKU.05.148,Eesti teatri ajalugu,6
LTMS.00.017,Sissejuhatus finantsmatemaatikasse,3
LOTI.05.041,Digitaalne loogika,6
FLKU.05.164,Teatriteaduse aktuaalseid probleeme,3
LOOM.02.009,Kartograafia,3
LOOM.03.134,Erialane sissejuhatus geoloogiasse,1
LOOM.02.342,Erialane sissejuhatus keskkonnatehnoloogiasse,1
LOFY.05.034,Pilditöötlus kaugseires I,3
FLGR.02.539,Ladina keele morfoloogia ja süntaks,3
P2VK.01.525,Metallvormide valmistamise praktika,3
SHRG.02.019,Poliitiline ja ühiskondlik areng,6
SHSS.01.001,Sotsioloogilise uurimistöö praktika II,6
SVPC.02.002,Praktika turismiorganisatsioonis,9
OIAO.05.040,Riigiõigus,6
P2VK.02.767,Erialapraktika II,15
P2NC.00.639,Matemaatika õpetamise metoodika I kooliastmes,3
P2OG.01.044,Tööõigus,6
AROT.00.044,Magistritöö,30
FLAJ.03.158,Seminar Eesti ajaloost 17.-20. sajandil,6
OIEO.05.025,Rahvusvaheline sotsiaalhooldusõigus,3
ARKA.01.051,Kardioloogia II,5
OIEO.05.023,Tööõigus,6
P2NC.00.653,Sihtkeelne õpe,3
LOMR.03.017,Geneetiliselt muundatud organismid,3
P2NC.00.812,Keele omandamine,3
ARTH.05.008,Tervishoiuökonoomika ja tervishoiukorraldus,3
FLFI.00.091,Bakalaureuseseminar,3
FLAJ.01.061,Teadusliku uurimistöö alused,6
P2VK.01.267,Ehitiste tehnosüsteemid II,3
SOSS.04.212,Sotsiaaltöö alused,3
FLKE.01.220,"Eesti, Läti ja Leedu kultuurilugu",6
P2VK.04.655,Joonestamise meistriklass,4
P2VK.04.654,Konstrueerimine,4
P2VK.04.284,Joonistamine III,3
P2VK.04.664,"Valgus, värv, optika",2
P2VK.04.662,Videomapping,3
P2VK.04.667,Elektrotehnika,2
MJRI.09.031,Mikroökonoomika,9
MJRI.09.030,Matemaatilised meetodid majandusteaduses,6
MJRI.09.017,Mikroökonoomika,3
HTPK.02.120,Hariduslik nõustamine ja konsulteerimine,3
P2OG.03.057,Praktiline teadusloome ja akadeemilised andmebaasid,3
FLEE.06.121,Üks läänemeresoome keel. Vadja keel,3
SOSS.04.102,Sotsiaaltöö ja sotsiaalpoliitika kaasaegsed probleemid,6
FLGR.06.122,Bakalaureuseseminar ja bakalaureusetöö (Skandinaavia keeled ja kultuurid),6
HTOS.02.388,Ajaleht kui õppevahend põhikooli inglise keele tunnis,2
KKSP.05.265,Suusatamise algõpetus,3
KKSP.03.026,Spordijuhtimise alused,3
OIEO.06.005,Konkurentsiõigus,3
FLEE.04.194,Eesti keele morfoloogia alused,4
FLEE.07.171,Ersa keel I,3
P2VK.01.433,Tuniisheegeldamine,2
FLGR.05.172,Doktoriseminar,12
OIEO.06.057,Rahvusvaheline perekonna- ja pärimisõigus,3
P2VK.04.602,Näitlejameisterlikkuse süvakursus,10
P2VK.04.666,Tehnoloogia praktikum I,3
P2VK.04.645,Värvuskompositsioon I,2
P2VK.04.649,Insenerigraafika,6
P2VK.04.669,Butafooria,10
P2VK.04.668,Sissejuhatus butafooriasse,2
MJRI.09.001,Sissejuhatus matemaatilisse majandusteadusesse,3
MJRI.02.083,Mänguteooria,6
OIAO.06.048,Uurimistöö (avalik õigus) II,3
LOTI.02.001,Doktoriseminar biomeditsiini tehnoloogias,12
P2OG.02.016,Kohaliku omavalitsuse õigus,3
P2OG.02.014,Maksuõigus,3
USUS.03.038,Religioonisotsioloogia,3
FLGR.01.181,Diskursuseanalüüsi seminar,3
FLGR.04.355,Saksakeelsete maade kultuuri- ja maalugu,6
KKSP.05.255,Raskejõustiku algõpetus,3
OIEO.03.010,Intellektuaalne omand,3
P2OG.04.013,Inglise õiguskeel (B2-C1),6
MJRI.08.042,Avaliku sektori ökonoomika,3
ARST.01.100,Suu- ja hambahaiguste ennetus,3
ARFA.00.057,Uurimistöö,6
FLAJ.01.073,Baltimaade kiviaeg,6
FLKU.05.203,Omakirjastuslikud väljaanded 1968-1985,3
FLAJ.01.069,Soome arheoloogia,4
P2VK.01.204,Ehitus- ja planeerimisalane õigusõpe,3
FLKE.05.034,"Hispaania keele algkursus I (inglise keele baasil), tase 0 > A1.1",6
LOOM.04.067,Ornitoloogia,3
FLGR.04.450,Õiguse alused,3
ARNH.01.030,Seitse sügelevat nahahaigust,1
P2VK.04.670,Materjaliõpetus,2
P2VK.04.674,Dekoratsioonimaal,10
P2VK.04.299,"Helirežii, helikujundus",3
OIAO.03.022,Väärteomenetlus,3
FLKU.05.059,Filmikeel ja filmiteooriad,3
FLGR.01.208,Inglise keel kõrvalainena I,6
LOFY.04.016,Renormeerimismeetodid kvantväljateoorias,6
OIEO.04.111,Euroopa Eraõiguse arengud,3
FLKU.05.045,Kirjandus totalitaarsetes režiimides,3
KKSP.02.014,Kehaline kasvatus,3
FLKU.05.053,Sissejuhatus võrdlevasse kirjandusteadusesse,3
HTPK.01.063,Pedagoogika uurimismeetodid,3
ARFA.01.078,Uurimistöö seminar farmakognoosiast,7
OIEO.01.018,Õiguse filosoofia,3
OIEO.02.013,Keskkonnaõigus,6
FLGR.04.359,Kirjalik tõlge saksa keelest eesti keelde,6
FLGR.06.119,Tõlkekursus norra/rootsi/taani filoloogidele,6
FLKU.03.020,Soome-ugri kultuurid,6
FLGR.01.187,Inglise kirjanduse seminar,3
P2VK.02.580,Põhipill I,9
ARST.01.058,Ortognaatiline kirurgia,1
ARST.01.074,Ortopeediline stomatoloogia III,12
OIEO.04.115,Uurimistöö (eraõigus) II,3
FLSE.00.204,Doktoriseminar,12
ARST.01.073,Ortopeediline stomatoloogia II,10
OIAO.02.020,Üliõpilaste harjutuskohus I,3
FLGR.01.180,Inglise keele variandid,3
P2VK.04.676,Animatsioon,2
P2VK.04.406,Lavatehnika,3
P2VK.04.682,Liikuv valgus ja visualisatsioon,2
P2PC.03.103,Erialane võõrkeel (vene keeles),3
FLGR.01.157,Inglise keele praktiline foneetika,3
SOSS.01.071,Sotsioloogiline tegevusteooria,6
FLGR.01.164,Kirjalik tõlge inglise keelde: praktika,3
FLKU.05.076,Baltisaksa kirjandus eesti kirjandusloo taustal,3
FLGR.01.159,Kirjaliku väljenduse õpetus,3
USUS.02.066,Dogmaatika magistriseminar,3
P2NC.00.695,Kommunikatsiooni alused,3
FLGR.03.160,Erialaseminar,3
USUS.03.054,Praktilise usuteaduse sissejuhatus,6
MTMS.01.016,Andmetöötlusmeetodid,3
P2EC.00.019,Euroopa Liidu majandus- ja rahanduspoliitika,3
FLKU.03.010,Etnoloogia ja kultuuriantropoloogia alused,3
FLKU.03.009,Kolmas sektor ja kultuurikorraldus,3
LOOM.03.078,Ehitusgeoloogia,3
ARFS.01.005,Valu neurofüsioloogilised mehhanismid,2
P2PC.00.559,Lugemisoskuste ja vilumuse arendamine inglise keeles I,3
HTHT.02.015,"Käsitöö, kodunduse ja kunstiõpetuse didaktika",4
P2VK.01.291,Vöökudumine I,3
ARKI.02.036,Haavade ravi,1
P2VK.01.295,Raamatupidamise alused,3
ARKI.02.035,Täiendavat lastekirurgiast,2
FLSE.00.069,Ökosemiootika,3
MJJV.03.172,Majandusinformatsiooni töötlemise põhialused,3
P2VK.09.022,Teadustöö metoodika praktikum,3
P2VK.05.171,Meediaõpetus,3
HVVK.12.025,Ettevõtja baaskursuse praktika,6
P2VK.05.178,Euroopa Liidu struktuurid,3
P2VK.09.001,Eesti keele kirjalik eneseväljendus,3
FLKU.05.121,Eesti nüüdiskirjandus,6
FLEE.06.008,Soome maa ja ajalugu,3
KKSB.05.033,Laste füsioteraapia I,6
SOSS.02.081,Sotsioloogia metodoloogia üldkursus,6
FLKU.05.126,Eesti romaan,6
KKSB.05.032,Füsioteraapia neuroloogias,6
P2NC.00.686,Mitmekultuuriline haridus,3
FLKU.05.133,Kultuurietenduse analüüs,3
P2NC.00.252,Kultuuridevaheline suhtlemine,3
SOSS.04.090,Magistriseminar,6
SOSS.04.061,Sotsiaaluuringu planeerimine,3
P2VK.02.491,Pärimustantsu praktika,3
OIEO.00.005,Doktoritöö,180
MJJV.03.118,Ärisuhtlus I,3
KKSB.05.041,Laste füsioteraapia praktika,18
P2NC.00.235,Eesti keele õpetamise metoodika I,3
LOLO.00.060,Bioloogia didaktika,4
SOPH.00.270,"Uurimus, andmed ja interpretatsioon",6
FLGR.03.149,Prantsuse keele praktikum I,6
LOOM.03.120,Kristalsete kivimite petroloogia,6
ARKR.01.002,Kõrva-nina-kurguhaigused,3
FLEE.06.177,Soome keele oskuse hindamine,3
FLGR.03.151,Prantsuse keele praktikum III,6
FLKU.04.092,Folkloristika mõisted ja meetodid,3
P2VK.09.006,Isiksuse- ja sotsiaalpsühholoogia,3
P2VK.04.451,Vektor- ja rastergraafika rakendustarkvara,3
P2VK.09.012,Filosoofia/Esteetika I,3
P2VK.04.520,Maalimise meistriklass,5
P2NC.00.682,Noorsootöö alused ja korraldus,6
HTEP.01.057,Eripedagoogika alused,6
ARFR.02.026,Kliiniline farmakoloogia,1
SOPH.00.331,Arengu- ja kultuuripsühholoogia eriseminar,6
FLKU.05.107,Luule- ja proosateksti analüüs,6
P2NC.00.701,Erivajadustega lapse toetamine,3
FLEE.06.010,Soome keele suuline ja kirjalik väljendusoskus I (B1/B2),6
FLEE.04.020,Eesti ajalugu ja maatundmine,6
HTEP.02.109,Alushariduse praktika sobitus- või erirühma lastega,6
MTAT.05.082,Sissejuhatus kodeerimisteooriasse,6
FLGR.03.191,Prantsusmaa ühiskond ja kultuur,3
P2NC.00.232,Eesti keele lauseõpetus,3
P2PC.00.144,Majandusarvestus,3
MTAT.07.014,Krüptograafilised protokollid,6
FLAJ.03.021,Eesti kultuurilugu,3
FLKU.03.036,Etnograafiliste välitööde praktika,3
ARFA.02.117,Uurimistöö seminar farmatseutilisest keemiast,7
P2OG.01.073,Tööõiguse eriseminar,6
P2VK.05.346,Loomemajanduse alused,3
FLKU.03.008,Etnoloogia ja folkloristika doktoriseminar,12
FLEE.06.093,Soome-eesti kontrastiivgrammatika,6
FLSE.00.068,Sotsiosemiootika,3
SOSS.04.128,Hoolekande ja tervishoiu korraldus,6
MTMS.01.094,Erialane praktika,6
P2VK.04.511,Etenduskunstide praktikum,3
P2VK.04.510,Etenduskunstide rakendusteooria,3
P2VK.04.539,Tele- ja filmivalgus,5
P2VK.04.543,Infotehnoloogia alused,10
P2VK.04.541,Etenduskunstide visuaaltehnoloogia eriala praktika,15
ARKI.01.013,Plastika- ja rekonstruktiivkirurgia,2
P2OG.02.028,Kuritegevus meedia peeglis,3
OIAO.06.028,Õiguse sotsioloogia,3
FLEE.04.138,Eesti keele sõnavara ajalugu ja keelekontaktid,3
ARSK.03.016,Proovivõtt ja selle kvaliteedi tagamine,2
FLKU.05.141,Teatrikriitika seminar,3
P2NC.00.707,Eesti keele kirjaliku väljenduse õpetus,6
FLGR.05.268,Vene kultuurilugu,6
FLGR.01.194,Ameerika kirjanduse ja kultuuri teemaseminar,3
MTAT.03.139,Infosüsteemid,6
AR00.00.057,Sissejuhatus erialasse,1
HTOS.02.454,Nõustamine ja koostöö lastevanematega,3
FLGR.04.327,Praktiline saksa keel I,6
HTOS.02.451,Aritmeetika I,3
KKSB.05.044,Spordifüsioteraapia praktika,18
MJJV.03.139,Strateegilise juhtimise doktorikursus,6
ARFA.02.112,Farmatseutiline keemia II,8
ARST.01.070,Suu- ja näolõualuukirurgia II,6
KKSB.03.020,Kinesioloogia,3
ARST.01.069,Suu- ja näolõualuukirurgia I,6
FLGR.03.258,Hispaania keele teooria II,6
P2VK.05.350,Kultuuripoliitika,3
P2PC.01.153,Projektipõhine arvestus,2
HTHT.02.004,Inglise keele praktiline grammatika I ja II kooliastme õpetajale (I),6
HTOS.02.077,Eesti lastekirjandus,3
SOPH.00.178,Kohtupsühholoogia,3
LOKT.06.012,Analüütilise keemia praktikum I,3
SOPH.00.088,Nõustamise põhialused,3
LOKT.02.044,Materjalide keemia III,3
SOPH.00.534,Koolipsühholoogia eriseminar,3
MJRI.10.033,Doktoriseminar II,3
P2NC.00.265,Mäng ja lapse areng,3
LOFY.05.004,Merefüüsika,3
FLGR.05.252,Tänapäeva vene kirjandus,3
P2NC.00.584,Eesti keele õpetamise metoodika III,3
P2PC.02.088,Euroopa turismigeograafia,3
P2NC.00.871,Vene kultuur kultuuridevahelise kommunikatsiooni kontekstis,3
OIEO.01.022,Teadustöö metoodika II,6
ARTO.01.030,Traumatoloogia ja ortopeedia,3
LOOM.04.015,Linnuvaatluse välipraktikum,2
LOOM.04.016,Terioloogia,5
LOOM.04.019,Parasitoloogia,3
MJJV.08.048,Strateegiline juhtimine,3
KKSP.04.013,Treeninguõpetuse alused,3
OIEO.04.096,Tsiviilõiguse eriseminar doktorantidele II,8
MTAT.00.028,Õppemetoodiline töö,3
OIEO.04.095,Tsiviilõiguse eriseminar doktorantidele I,8
FLAJ.06.120,Diplomaatia põhimõisted ja ajalugu,6
FLEE.07.104,Ungari keele seminar,6
P2VK.01.347,Metallurgia ajalugu,3
FLEE.07.053,Ungari keele järgkursus,6
SOPH.00.277,Isiksusepsühholoogia,3
SOPH.00.276,Vaimsed võimed,3
KKSP.00.016,Bakalaureusetöö kehalise kasvatuse ja spordi erialal,12
HTHT.02.002,Erialane inglise keel õpetajatele (B2 keeletase),6
LOKT.04.061,Vee tehnoloogia ja jäätmemajanduse praktika,3
P2NC.00.869,Grammatika- ja stiilivigade parandamine ja analüüs,3
P2NC.00.870,Eesti keele stilistika,3
LOKT.04.068,Tasakaalulised protsessid keskkonnas,3
LOKT.04.069,Doktoriseminar heitmete tehnoloogias,21
LOKT.01.058,Üldine keemia,3
P2OG.02.155,Kriminaalmenetlus,6
FLGR.05.301,Bakalaureuseseminar ja praktika,6
MJJV.07.043,Teadmus- ja innovatsiooniprotsesside juhtimine,3
FLEE.07.148,Ungari maatundmine ja ajalugu,3
P2NC.00.591,Akadeemiline kirjutamine II,3
P2NC.00.593,Meedia inglise keele tunnis,3
FLGR.04.445,Majandustekstide tõlge esimesest võõrkeelest ja võõrkeelde,9
FLGR.04.444,Õigustekstide tõlge esimesest võõrkeelest ja võõrkeelde,9
FLGR.05.297,Doktoriseminar,12
KKSP.01.060,Kinantropomeetria,3
KKSP.01.059,Spordipedagoogika alused,3
HTEP.02.114,Õpiabipraktika tavakoolis,6
FLKU.04.063,Erialase teksti kriitiline analüüs,3
KKSB.02.042,Spordifüsioloogia,6
USUS.06.123,Uususundid,3
HTOS.02.194,Keskkonnaharidus,3
FLFI.00.071,Magistritöö,30
LOFY.05.049,Rakenduslik hüdrodünaamika,3
FLGR.03.179,Prantsuse keele suulise ja kirjaliku väljenduse õpetus I,6
P2VK.04.357,Improvisatsioon I,3
HTHT.07.022,Õpiraskustega laste õppimine ja õpetamine I ja II kooliastmes,3
FLEE.07.106,Ungari keele suuline ja kirjalik väljendusoskus (B2/C1),6
LOFY.04.066,Magistriseminar teoreetilises füüsikas,6
HTHT.02.014,Käsitöö ja kodunduse alused,3
AR00.00.066,Kirurgia,12
ARTO.01.021,Traumatoloogia ja ortopeedia,3.5
LOOM.02.044,Geoinformaatika,3
LOOM.02.049,Illustrator,2
FLFI.03.023,Valitud peatükke teadusfilosoofiast,3
P2NC.00.290,Lastekirjandus,3
P2NC.00.599,Inglise keele õpetamise metoodika III,3
FLGR.03.141,Prantsuse keele akadeemiline väljendusoskus,6
ARMP.03.024,Patoloogiline füsioloogia,3
ARSK.01.015,Sisehaigused,3
FLFI.00.026,Autori- või probleemseminar III,3
FLFI.00.025,Autori- või probleemseminar II,3
MJRI.10.031,Majandusarengu teooria ja praktika,3
FLKU.04.070,Rahvaluule õpetamise võimalusi koolis,3
FLKE.03.077,"Eesti keele algkursus I (inglise keele baasil), tase 0 > A1.2",9
HTOS.02.211,Ajaloo didaktika II kooliastmes,3
HTOS.02.208,Eesti keele algõpetuse didaktika II,2
FLEE.02.135,Toimetamine veebis ja tehniline toimetamine,3
LOOM.04.034,Üldine hüdrobioloogia,3
HTPK.02.035,Multikultuuriline haridus,3
ARFA.02.081,Radiofarmatseutilised preparaadid,1
FLEE.00.035,Erialapraktika,3
OIAO.06.047,Uurimistöö (avalik õigus) I,3
MTMS.01.017,Biomeetria bioloogidele,3
OIEO.01.041,Õigussüsteemide võrdlev ajalugu,6
ARFA.02.108,Bioeetika,4
P2PC.00.512,Heaolu filosoofia areng,5
LOOM.02.001,Globaalökoloogia,3
MJCV.00.003,Ettevõtja praktiliste oskuste baaskursus I,6
P2OG.02.152,Uurimistöö II (avalik õigus),3
P2NC.00.323,Eesti kultuurilugu,3
FLFI.00.024,Autori- või probleemseminar I,3
FLGR.02.377,Kreeka keele põhikursus I,6
OIAO.06.030,Õiguslik analüüs ja argumentatsioon,3
LOFY.04.012,Kondensaine teooria I: struktuurid ja elektronomadused,6
FLFI.00.032,Bakalaureuseseminar,6
P2VK.01.025,Üldkompositsioon I,2
ARBK.01.028,Teadusartikli kirjutamise metoodika (biokeemias),2
HTOS.02.204,Eesti keele algõpetuse didaktika I,4
FLEE.09.012,Erikursus murretest,3
LOOM.04.037,Teadusartikli kirjutamise alused,2
FLEE.09.010,Eesti keele ajalugu,3
P2VK.01.376,Pinnaviimistlustehnikate algkursus,3
MTAT.03.105,Sissejuhatus andmebaasidesse,3
P2VK.04.562,Lavastuse struktuur ja toimimine tantsuõpetajale ja koreograafile,3
P2VK.04.567,Kaasaegne tants II,6
P2OG.01.090,Tsiviilkohtumenetlus,6
LOMR.09.026,Erihistoloogia,3
FLSE.00.253,Magistriseminar,6
LOMR.09.027,Molekulaarne arengubioloogia,3
LOOM.03.115,Maateaduste alused I,3
P2VK.02.488,Erialapraktika,15
HTHT.02.042,Keeleliste osaoskuste õpetamine koolieelses eas,4
ARNR.01.024,Neuroloogia,2
P2NC.00.332,Eesti keele vormiõpetus,6
P2NC.00.759,Eesti keele foneetika,3
FLGR.06.029,Taani foneetika ja fonoloogia,3
P2VK.04.568,Meistriklass I,3
FLGR.02.460,Antiigi pärand Euroopa kultuuritraditsioonis,3
LOFY.04.061,Klassikaline väljateooria,6
P2NC.00.413,Koolieelne kõnearendus,6
OIEO.06.050,Rahvusvahelise eraõiguse erikursus,3
FLGR.06.039,Norra kirjanduse ajalugu,9
P2VK.04.573,Kontaktimprovisatsiooni õpetamise praktika,3
SOSS.04.220,Kaasaegsed sotsiaaltöö teooriad,6
FLFI.04.024,Sissejuhatus loogikasse,3
FLKE.01.267,Teadusteksti kirjutamine inglise keeles,3
SHUH.08.001,Sooline vägivald,3
LOFY.02.029,Nanostruktuursed materjalid,3
FLKU.05.091,Eesti kirjanduse ajalugu II,6
MJRI.03.053,Institutsiooniökonoomika,3
P2NC.00.089,Sissejuhatus koolieelsesse pedagoogikasse,3
MJRI.01.024,Statistika,3
P2PC.00.662,Organisatsioonikäitumine,3
FLFI.00.016,Doktoriseminar,15
FLGR.06.033,Norra keeleajalugu,3
AROT.00.009,Õenduspedagoogiline praktika,12
P2NC.00.613,Kasvatus ja arendamine eelkoolieas,3
FLAJ.05.095,Kunstiteose analüüs,3
FLEE.08.052,Arvutimorfoloogia,3
P2VK.04.587,Laulmine II,5
ARFA.02.128,Teadustöö alused farmaatsias I,3
LOFY.01.101,Füüsika meie ümber,3
SOPH.00.294,Kliiniline psühholoogia,3
SOPH.00.292,Suhtlemistreening,3
ARNR.00.017,Valitud loengud neuroloogias ja neurokirurgias,2
ARTH.03.042,Tõenduspõhisus rahvatervise valdkonnas ning terviseteenuste hindamine,6
SHHI.01.030,Suhtlemine ja tagasiside haridusorganisatsioonis,4
LOFY.05.011,Aerosoolifüüsika,3
ARSK.01.034,Gastroenteroloogia,3.75
LOFY.02.032,Magistriseminar materjalitehnoloogias,6
MJRI.08.061,Rahvusvaheline majandus,6
P2OG.03.066,Õiguspsühholoogia,3
P2OG.02.104,Kriminoloogia põhikursus,3
P2OG.03.079,Sissejuhatus majandusteooriasse,6
LOOM.04.052,Katseandmete analüüs,5
P2NC.00.452,Inglise keele praktiline foneetika,3
P2NC.00.180,Inglise keele õpetamise metoodika I,3
P2NC.00.607,Kirjandus koolieelses eas,3
SOSS.02.120,Sotsioloogilise uurimistöö praktika,6
ARAN.01.039,Anatoomia,11
OIEO.04.098,Lepinguõigus,3
P2OG.01.061,Andmekaitse,3
LOOM.03.063,Maateaduste alused I,6
LOOM.03.005,Struktuurigeoloogia ja geoloogilised kaardid,6
KKSB.01.033,Treeningu ja koormuse juhtimine,3
FLGR.01.193,Ameerika kirjandus,3
SHUH.00.002,Teadusartikli publitseerimine sotsiaalteadustes,6
MTAT.03.242,Bioinformaatika seminar,12
SOPH.00.531,Sissejuhatus kognitiiv-käitumisteraapiasse,6
FLEE.02.160,Toimetajapraktika,6
